V1,V2,V3,V4,V5,V6,V7,Class
3,6,33,16,30,21.310000000000002,47.21,6
3,7,20,16,19,21.310000000000002,47.21,6
3,7,19,16,13,21.310000000000002,47.21,6
3,7,37,16,25,21.310000000000002,47.21,6
4,0,8,0,9,23.0,47.21,1
4,0,29,0,20,23.0,48.96,1
3,7,24,16,20,21.310000000000002,47.21,6
4,0,35,0,11,23.0,48.96,1
4,0,31,0,16,23.0,48.96,1
4,0,35,0,0,23.0,48.96,1
0,19,0,9,0,7.67,18.575000000000003,10
3,7,23,16,42,23.0,47.21,6
3,7,32,16,43,23.0,47.21,6
0,19,0,9,16,7.67,18.575000000000003,10
3,7,21,16,53,23.0,47.21,6
4,0,6,0,15,23.0,48.96,1
3,7,22,16,12,23.0,47.21,6
3,7,53,16,6,23.0,47.21,6
3,7,34,16,40,23.0,47.21,6
0,19,0,9,36,7.67,18.575000000000003,10
0,19,0,9,6,7.67,18.575000000000003,10
0,19,0,9,8,7.67,18.575000000000003,10
3,7,22,16,16,23.0,47.21,6
3,7,33,16,18,23.0,47.21,6
4,0,7,0,7,23.0,48.96,1
4,0,22,0,47,23.0,48.96,1
0,19,0,9,20,7.67,18.575000000000003,10
0,19,0,9,25,7.67,18.575000000000003,10
0,19,0,10,27,7.67,18.575000000000003,10
3,7,12,16,7,23.0,47.21,6
4,0,6,0,6,23.0,48.96,1
0,19,0,10,27,7.67,18.575000000000003,10
3,7,12,16,24,23.0,47.21,6
4,0,21,0,11,23.0,48.96,1
2,1,18,23,42,12.35,34.980000000000004,9
3,7,12,16,14,23.0,47.21,6
0,19,0,10,35,7.67,18.575000000000003,10
0,19,0,10,22,7.67,18.575000000000003,10
4,0,21,0,2,23.0,48.96,1
3,7,37,16,34,23.0,47.21,6
4,0,21,0,25,23.0,48.96,1
4,0,6,0,33,23.0,48.96,1
0,19,0,10,19,7.67,18.575000000000003,10
4,0,7,0,0,23.0,48.96,1
0,21,0,10,21,7.67,18.575000000000003,10
3,7,14,16,4,23.0,47.21,6
4,0,26,0,10,23.0,48.96,1
3,7,24,16,5,23.0,47.21,6
0,21,0,10,28,7.67,18.575000000000003,10
3,7,15,16,20,23.0,48.96,6
0,22,0,10,52,7.67,18.575000000000003,10
3,7,23,16,37,23.0,48.96,6
0,22,0,10,21,8.530000000000001,18.575000000000003,10
3,7,40,16,29,23.0,48.96,6
0,22,0,10,30,8.530000000000001,18.575000000000003,10
4,0,21,0,31,23.0,48.96,1
3,8,9,16,11,23.0,48.96,6
3,8,24,16,9,23.0,48.96,6
3,8,20,16,27,23.0,48.96,6
4,0,26,0,1,23.0,48.96,1
0,22,0,10,36,8.530000000000001,18.575000000000003,10
0,22,0,10,13,8.530000000000001,18.575000000000003,10
0,22,0,10,37,8.530000000000001,18.575000000000003,10
3,8,24,16,40,23.0,48.96,6
6,0,44,0,8,19.86,53.79625000000006,2
0,22,0,10,12,8.530000000000001,18.575000000000003,10
0,22,0,10,32,8.530000000000001,18.575000000000003,10
0,22,0,10,25,9.5,18.575000000000003,10
4,0,8,0,26,23.0,48.96,1
4,0,21,0,42,23.0,48.96,1
3,8,23,17,40,23.0,48.96,6
3,8,28,17,14,23.0,48.96,6
0,22,0,10,26,9.5,18.575000000000003,10
3,8,11,17,30,23.0,48.96,6
2,1,52,23,40,12.35,34.980000000000004,9
4,0,21,0,9,23.0,48.96,1
2,1,38,23,11,12.35,34.980000000000004,9
4,0,8,0,24,23.0,48.96,1
0,22,0,10,15,9.5,18.575000000000003,10
0,22,0,13,2,9.5,25.045,10
3,8,33,17,29,23.0,48.96,6
3,8,28,17,10,23.0,48.96,6
0,22,0,13,30,9.5,25.045,10
3,8,33,17,22,23.0,48.96,6
0,22,0,13,26,9.5,25.045,10
0,22,0,13,15,9.5,25.045,10
4,0,31,0,31,23.0,48.96,1
3,8,37,17,35,23.0,48.96,6
3,8,20,17,7,23.0,48.96,6
3,9,24,17,10,23.0,48.96,6
4,0,22,0,26,23.0,48.96,1
4,0,31,0,10,23.0,48.96,1
3,9,34,17,15,19.86,47.21,7
4,0,29,0,19,23.0,48.96,1
4,0,41,0,20,23.0,48.96,1
0,22,0,13,14,9.5,25.045,10
4,0,7,0,14,23.0,48.96,1
4,0,9,0,8,23.0,48.96,1
3,9,53,17,8,19.86,47.21,7
3,9,24,17,6,19.86,47.21,7
3,9,47,17,26,19.86,47.21,7
0,23,0,13,6,9.5,25.045,10
2,1,54,23,18,12.35,34.980000000000004,9
3,9,37,17,58,19.86,47.21,7
4,0,35,0,34,23.0,48.96,1
0,23,0,13,15,9.5,25.045,10
0,23,0,13,10,9.5,25.045,10
0,23,0,13,16,9.5,25.045,10
4,0,7,0,12,23.0,48.96,1
3,9,25,17,43,19.86,47.21,7
0,23,0,13,9,9.5,25.045,10
4,0,7,0,22,23.0,48.96,1
0,24,0,13,26,9.5,25.045,10
4,0,31,0,58,23.0,48.96,1
4,0,9,0,34,23.0,48.96,1
0,24,0,13,22,9.5,25.045,10
7,0,59,1,40,17.14,48.96,3
0,24,0,13,0,9.5,25.045,10
3,9,20,17,18,19.86,47.21,7
4,0,22,0,9,23.0,48.96,1
4,0,9,0,10,23.0,48.96,1
0,24,0,13,33,9.5,25.045,10
0,24,0,13,28,9.5,25.045,10
2,1,18,23,8,12.35,34.980000000000004,9
3,9,34,17,0,19.86,47.21,7
0,24,0,17,35,9.5,25.045,10
0,24,0,18,37,9.5,25.045,10
4,0,21,0,28,23.0,48.96,1
0,24,0,18,27,9.5,25.045,10
3,9,36,17,22,19.86,47.21,7
3,9,24,17,19,19.86,47.21,7
2,1,5,23,33,12.35,34.980000000000004,9
0,24,0,18,26,9.5,25.045,10
0,24,0,18,30,9.5,25.045,10
3,9,33,17,22,19.86,47.21,7
3,9,32,17,13,19.86,47.21,7
0,24,0,18,6,9.5,25.045,10
4,0,31,0,24,24.729000000000113,48.96,1
4,0,8,0,18,24.729000000000113,48.96,1
3,9,28,17,43,19.86,47.21,7
4,0,8,0,6,24.729000000000113,48.96,1
3,10,40,17,23,19.86,47.21,7
2,1,63,23,7,12.35,34.980000000000004,9
3,10,14,17,21,19.86,47.21,7
4,0,27,0,2,24.729000000000113,48.96,1
3,10,14,17,12,19.86,47.21,7
4,0,6,0,0,24.729000000000113,48.96,1
3,10,20,17,33,21.310000000000002,47.21,7
4,0,7,0,24,24.729000000000113,48.96,1
3,10,15,17,37,21.310000000000002,47.21,7
2,1,38,23,2,12.35,34.980000000000004,9
4,0,7,0,16,24.729000000000113,48.96,1
3,10,30,17,34,21.310000000000002,47.21,7
0,24,0,18,6,9.5,25.045,10
4,0,7,0,0,24.729000000000113,48.96,1
3,10,13,17,30,21.310000000000002,47.21,7
3,10,16,17,41,21.310000000000002,47.21,7
4,0,24,0,9,24.729000000000113,48.96,1
3,10,25,17,20,21.310000000000002,47.21,7
3,10,47,17,8,21.310000000000002,47.21,7
3,10,16,17,47,21.310000000000002,47.21,7
3,10,11,17,37,21.310000000000002,47.21,7
4,0,21,0,6,24.729000000000113,48.96,1
3,10,53,17,23,21.310000000000002,47.21,7
4,0,8,0,0,24.729000000000113,48.96,1
3,10,34,17,36,21.310000000000002,47.21,7
0,24,0,18,0,9.5,25.045,10
4,1,27,0,19,24.729000000000113,48.96,1
2,1,39,23,22,12.35,34.980000000000004,9
4,1,24,0,35,24.729000000000113,48.96,1
2,1,38,23,30,12.35,34.980000000000004,9
0,24,0,18,16,9.5,25.045,10
5,0,60,0,7,24.729000000000113,48.96,1
0,25,0,18,29,9.5,25.045,10
0,25,0,18,17,9.5,25.045,10
3,10,14,17,8,21.310000000000002,47.21,7
3,10,17,17,33,21.310000000000002,47.21,7
0,25,0,18,40,10.5,25.045,10
3,10,10,17,7,21.310000000000002,47.21,7
4,1,24,0,24,24.729000000000113,48.96,1
0,25,0,18,53,10.5,25.045,10
4,1,41,0,11,24.729000000000113,48.96,1
4,1,6,0,25,24.729000000000113,48.96,1
2,1,18,23,6,12.35,34.980000000000004,9
4,1,22,0,27,24.729000000000113,48.96,1
3,10,11,17,16,21.310000000000002,47.21,7
4,1,26,0,32,24.729000000000113,48.96,1
2,1,39,23,18,12.35,34.980000000000004,9
0,25,0,18,10,10.5,25.045,10
4,1,27,0,36,24.729000000000113,48.96,1
0,25,0,19,11,10.5,25.045,10
4,1,5,0,8,24.729000000000113,48.96,1
3,10,11,17,31,21.310000000000002,47.21,7
0,25,0,19,22,10.5,25.045,10
4,1,8,0,16,24.729000000000113,48.96,1
0,25,0,19,29,10.5,25.045,10
4,1,21,0,29,24.729000000000113,48.96,1
4,1,27,0,33,24.729000000000113,48.96,1
4,1,21,1,19,24.729000000000113,51.03275000000002,1
3,10,14,17,2,21.310000000000002,47.21,7
2,1,18,23,39,12.35,34.980000000000004,9
0,25,0,19,10,10.5,25.045,10
4,2,9,1,32,24.729000000000113,51.03275000000002,1
4,2,21,1,18,24.729000000000113,51.03275000000002,1
0,25,0,19,37,10.5,25.045,10
4,2,6,1,29,24.729000000000113,51.03275000000002,1
0,25,0,19,47,10.5,25.045,10
0,25,0,19,21,10.5,25.045,10
0,25,0,19,12,10.5,25.045,10
4,2,48,1,31,24.729000000000113,51.03275000000002,1
2,1,18,23,7,12.35,34.980000000000004,9
4,2,6,1,21,24.729000000000113,51.03275000000002,1
0,25,0,19,14,10.5,25.045,10
2,1,18,23,34,12.35,34.980000000000004,9
3,10,13,17,7,21.310000000000002,47.21,7
0,25,0,19,9,10.5,25.045,10
4,2,6,1,44,24.729000000000113,51.03275000000002,1
0,27,0,19,7,10.5,25.045,10
0,27,0,19,8,11.35,25.045,10
2,1,54,23,34,12.35,34.980000000000004,9
4,2,7,1,24,24.729000000000113,51.03275000000002,1
0,28,0,20,14,11.35,25.045,10
4,2,8,1,48,24.729000000000113,51.03275000000002,1
4,2,27,1,6,24.729000000000113,51.03275000000002,1
4,2,21,1,24,24.729000000000113,51.03275000000002,1
4,2,21,1,11,24.729000000000113,51.03275000000002,1
3,10,16,17,22,21.310000000000002,47.21,7
3,10,10,17,41,21.310000000000002,47.21,7
3,10,33,17,4,21.310000000000002,47.21,7
3,10,36,17,20,21.310000000000002,47.21,7
3,10,25,17,30,21.310000000000002,47.21,7
3,10,13,17,8,21.310000000000002,48.96,7
5,0,48,0,28,24.729000000000113,51.03275000000002,1
4,2,22,1,0,19.86,53.79625000000006,2
4,2,8,1,32,19.86,53.79625000000006,2
4,2,8,1,35,19.86,53.79625000000006,2
5,0,48,0,28,24.729000000000113,51.03275000000002,1
0,28,0,20,31,11.35,25.045,10
0,28,0,20,18,11.35,25.045,10
4,2,31,1,9,19.86,53.79625000000006,2
3,10,11,17,0,21.310000000000002,48.96,7
0,28,0,20,22,11.35,27.63,10
4,2,6,1,11,19.86,53.79625000000006,2
4,2,45,3,42,19.86,53.79625000000006,2
4,2,6,3,24,19.86,53.79625000000006,2
4,3,24,3,10,19.86,53.79625000000006,2
4,3,6,3,34,19.86,53.79625000000006,2
0,29,0,20,18,11.35,27.63,10
4,3,22,3,21,19.86,53.79625000000006,2
3,10,17,17,29,21.310000000000002,48.96,7
3,10,47,17,25,21.310000000000002,48.96,7
7,0,59,1,12,17.14,48.96,3
0,29,0,20,7,11.35,27.63,10
4,4,22,3,11,19.86,53.79625000000006,2
3,10,11,17,32,21.310000000000002,48.96,7
0,29,0,22,41,11.35,27.63,10
4,4,6,3,24,19.86,53.79625000000006,2
0,29,0,22,18,11.35,27.63,10
0,29,0,22,0,11.35,27.63,10
5,0,48,0,18,24.729000000000113,51.03275000000002,1
4,4,27,5,31,19.86,53.79625000000006,2
2,1,18,23,14,12.35,34.980000000000004,9
4,4,14,5,11,19.86,53.79625000000006,2
4,6,26,5,20,19.86,53.79625000000006,2
4,6,24,5,58,19.86,53.79625000000006,2
0,29,0,23,20,11.35,27.63,10
0,29,0,23,35,11.35,27.63,10
2,1,39,23,19,12.35,34.980000000000004,9
4,6,9,5,30,21.310000000000002,53.79625000000006,2
0,29,0,23,10,11.35,27.63,10
2,1,39,23,31,12.35,34.980000000000004,9
3,10,19,17,32,21.310000000000002,48.96,7
3,10,34,17,15,21.310000000000002,48.96,7
3,10,19,17,19,21.310000000000002,48.96,7
0,32,0,27,17,11.35,27.63,10
4,6,21,5,6,21.310000000000002,53.79625000000006,2
3,10,16,17,26,21.310000000000002,48.96,7
4,6,7,5,49,21.310000000000002,53.79625000000006,2
4,6,8,6,24,21.310000000000002,53.79625000000006,2
0,34,0,27,19,11.35,27.63,10
0,34,0,27,13,11.35,27.63,10
6,0,44,0,17,21.310000000000002,53.79625000000006,2
4,6,9,6,13,21.310000000000002,53.79625000000006,2
3,10,28,17,22,23.0,48.96,7
6,0,44,0,21,21.310000000000002,53.79625000000006,2
3,10,17,18,41,23.0,48.96,7
3,10,17,18,0,23.0,48.96,7
4,6,6,6,20,21.310000000000002,53.79625000000006,2
3,10,25,18,35,23.0,48.96,7
0,34,0,30,54,11.35,27.63,10
4,6,24,6,35,21.310000000000002,53.79625000000006,2
0,34,0,30,21,11.35,27.63,10
4,6,14,6,14,21.310000000000002,53.79625000000006,2
3,10,11,18,20,23.0,48.96,7
0,34,0,34,4,11.35,27.63,10
4,6,16,6,30,21.310000000000002,53.79625000000006,2
3,10,17,18,5,23.0,48.96,7
3,10,37,18,17,23.0,48.96,7
3,10,15,18,39,23.0,48.96,7
3,10,20,18,26,23.0,48.96,7
0,34,0,34,27,11.35,27.63,10
0,34,0,34,21,11.35,27.63,10
4,6,16,6,23,21.310000000000002,53.79625000000006,2
3,10,11,18,34,23.0,48.96,7
3,10,23,18,8,23.0,48.96,7
3,11,49,18,31,23.0,48.96,7
3,11,37,18,0,23.0,48.96,7
0,34,0,34,53,11.35,27.63,10
4,7,35,6,47,21.310000000000002,53.79625000000006,2
0,34,0,34,5,11.35,27.63,10
6,0,43,0,6,21.310000000000002,53.79625000000006,2
4,7,24,6,17,21.310000000000002,53.79625000000006,2
0,34,0,34,11,11.35,27.63,10
4,7,6,6,17,21.310000000000002,53.79625000000006,2
3,11,37,18,22,23.0,48.96,7
2,1,18,23,4,12.35,34.980000000000004,9
4,7,16,6,19,21.310000000000002,53.79625000000006,2
6,0,40,0,1,21.310000000000002,53.79625000000006,2
3,11,11,18,5,23.0,48.96,7
4,7,6,6,14,21.310000000000002,53.79625000000006,2
4,7,26,6,34,21.310000000000002,53.79625000000006,2
0,34,0,34,24,11.35,27.63,10
4,7,16,6,24,21.310000000000002,53.79625000000006,2
0,34,0,34,29,11.35,27.63,10
4,7,22,6,16,21.310000000000002,53.79625000000006,2
4,7,24,6,31,21.310000000000002,57.678500000000035,2
3,11,13,18,25,23.0,48.96,7
4,7,24,6,28,21.310000000000002,57.678500000000035,2
3,11,19,18,26,23.0,48.96,7
4,7,24,6,31,21.310000000000002,57.678500000000035,2
4,7,7,6,14,21.310000000000002,57.678500000000035,2
3,12,49,18,22,23.0,48.96,7
0,35,0,34,0,11.35,27.63,10
0,36,0,34,30,11.35,27.63,10
4,7,21,6,28,21.310000000000002,57.678500000000035,2
0,36,0,34,40,11.35,27.63,10
3,12,25,18,45,23.0,48.96,7
4,7,8,6,2,21.310000000000002,57.678500000000035,2
0,36,0,34,8,11.35,27.63,10
3,12,28,18,32,23.0,48.96,7
4,7,16,6,12,21.310000000000002,57.678500000000035,2
0,36,0,35,24,12.35,27.63,10
0,36,0,35,33,12.35,27.63,10
0,36,0,35,6,12.35,27.63,10
4,7,8,6,40,21.310000000000002,57.678500000000035,2
3,12,47,18,6,23.0,48.96,7
5,0,46,0,13,24.729000000000113,51.03275000000002,1
3,12,36,18,19,23.0,48.96,7
4,7,27,6,14,21.310000000000002,57.678500000000035,2
0,36,0,35,9,12.35,27.63,10
3,12,28,18,28,24.729000000000113,48.96,7
0,38,0,35,6,12.35,27.63,10
0,38,0,35,8,12.35,27.63,10
3,12,19,18,20,24.729000000000113,48.96,7
4,7,6,6,13,21.310000000000002,57.678500000000035,2
0,38,0,35,17,12.35,27.63,10
3,12,10,18,22,24.729000000000113,48.96,7
3,12,37,18,29,24.729000000000113,48.96,7
0,38,0,35,23,12.35,27.63,10
4,7,21,6,26,21.310000000000002,57.678500000000035,2
0,38,0,35,34,12.35,27.63,10
4,7,35,6,6,21.310000000000002,57.678500000000035,2
3,12,10,18,39,24.729000000000113,48.96,7
3,12,20,18,48,24.729000000000113,48.96,7
4,7,14,6,14,21.310000000000002,57.678500000000035,2
0,38,0,35,31,12.35,27.63,10
4,7,35,6,20,21.310000000000002,57.678500000000035,2
3,12,20,18,35,24.729000000000113,51.03275000000002,7
0,38,0,35,32,12.35,27.63,10
3,12,11,18,19,24.729000000000113,51.03275000000002,7
3,12,30,18,18,24.729000000000113,51.03275000000002,7
3,12,10,18,32,24.729000000000113,51.03275000000002,7
3,12,30,18,38,24.729000000000113,51.03275000000002,7
3,12,11,18,36,24.729000000000113,51.03275000000002,7
3,12,13,18,10,24.729000000000113,51.03275000000002,7
0,38,0,45,31,12.35,27.63,10
3,12,25,18,11,24.729000000000113,51.03275000000002,7
0,38,0,45,40,12.35,27.63,10
4,7,22,7,10,21.310000000000002,57.678500000000035,2
0,38,0,45,30,12.35,27.63,10
0,38,0,45,47,12.35,27.63,10
5,0,6,0,11,24.729000000000113,51.03275000000002,1
3,12,12,18,21,24.729000000000113,51.03275000000002,7
0,38,0,45,39,12.35,27.63,10
0,42,0,45,10,12.35,27.63,10
3,12,33,18,8,24.729000000000113,51.03275000000002,7
3,12,32,18,10,24.729000000000113,51.03275000000002,7
0,42,0,45,12,12.35,27.63,10
2,1,39,23,38,12.35,34.980000000000004,9
3,12,20,18,22,24.729000000000113,51.03275000000002,7
2,1,52,23,31,12.35,34.980000000000004,9
4,7,16,7,34,21.310000000000002,57.678500000000035,2
0,42,0,45,26,12.35,27.63,10
0,42,0,45,17,12.35,27.63,10
3,13,13,19,24,24.729000000000113,51.03275000000002,7
5,0,6,0,27,24.729000000000113,51.03275000000002,1
4,7,7,7,16,21.310000000000002,57.678500000000035,2
0,42,0,45,14,12.35,27.63,10
4,7,29,7,1,21.310000000000002,57.678500000000035,2
5,0,6,0,39,24.729000000000113,51.03275000000002,1
0,42,0,45,27,12.35,29.652,10
4,7,31,7,18,21.310000000000002,57.678500000000035,2
0,43,0,45,38,12.35,29.652,10
6,0,40,0,26,21.310000000000002,57.678500000000035,2
2,1,38,23,14,12.35,34.980000000000004,9
3,13,10,19,21,24.729000000000113,51.03275000000002,7
2,1,18,23,25,12.35,34.980000000000004,9
6,0,48,0,7,21.310000000000002,57.678500000000035,2
6,1,43,0,31,21.310000000000002,57.678500000000035,2
3,13,11,19,7,24.729000000000113,51.03275000000002,7
3,13,11,19,10,24.729000000000113,51.03275000000002,7
4,7,7,7,31,21.310000000000002,57.678500000000035,2
6,1,40,0,41,21.310000000000002,57.678500000000035,2
0,43,0,45,17,12.35,29.652,10
2,1,38,24,16,12.35,34.980000000000004,9
3,13,12,19,25,24.729000000000113,51.03275000000002,7
4,7,24,7,0,21.310000000000002,57.678500000000035,2
3,13,11,19,27,24.729000000000113,51.03275000000002,7
1,5,0,9,16,7.67,33.370000000000005,8
5,0,6,0,34,24.729000000000113,51.03275000000002,1
1,5,0,9,7,8.530000000000001,33.370000000000005,8
3,14,34,19,12,24.729000000000113,51.03275000000002,7
4,7,27,7,2,21.310000000000002,57.678500000000035,2
3,14,12,19,32,24.729000000000113,51.03275000000002,7
4,7,35,7,43,21.310000000000002,57.678500000000035,2
3,14,20,19,2,27.739000000000114,51.03275000000002,7
6,1,48,0,35,21.310000000000002,57.678500000000035,2
4,7,26,7,23,21.310000000000002,57.678500000000035,2
2,1,18,24,24,12.35,34.980000000000004,9
4,7,26,7,6,21.310000000000002,57.678500000000035,2
3,14,32,19,8,27.739000000000114,51.03275000000002,7
4,7,24,7,19,21.310000000000002,57.678500000000035,2
3,14,23,19,28,27.739000000000114,51.03275000000002,7
3,14,34,19,8,27.739000000000114,51.03275000000002,7
5,0,46,0,0,24.729000000000113,51.03275000000002,1
1,5,0,9,10,8.530000000000001,33.370000000000005,8
4,7,16,7,35,21.310000000000002,57.678500000000035,2
1,5,0,10,9,8.530000000000001,33.370000000000005,8
6,1,43,0,10,21.310000000000002,57.678500000000035,2
3,14,47,19,58,27.739000000000114,51.03275000000002,7
3,14,25,19,33,27.739000000000114,51.03275000000002,7
3,14,15,19,15,8.530000000000001,33.370000000000005,8
3,14,10,19,8,8.530000000000001,33.370000000000005,8
2,1,38,24,5,12.35,34.980000000000004,9
5,0,4,0,22,24.729000000000113,51.03275000000002,1
1,6,0,10,9,8.530000000000001,33.370000000000005,8
3,14,20,19,30,8.530000000000001,33.370000000000005,8
3,14,33,19,14,8.530000000000001,33.370000000000005,8
1,6,0,10,7,8.530000000000001,33.370000000000005,8
4,7,27,7,26,21.310000000000002,57.678500000000035,2
3,14,20,19,16,8.530000000000001,33.370000000000005,8
1,6,0,10,20,8.530000000000001,33.370000000000005,8
1,6,0,10,42,8.530000000000001,33.370000000000005,8
4,7,8,7,24,23.0,57.678500000000035,2
3,14,13,19,4,8.530000000000001,33.370000000000005,8
3,14,28,19,28,8.530000000000001,33.370000000000005,8
4,7,26,7,13,23.0,57.678500000000035,2
4,8,9,7,9,23.0,57.678500000000035,2
3,14,25,19,24,8.530000000000001,33.370000000000005,8
5,0,60,0,8,24.729000000000113,51.03275000000002,1
1,6,0,10,33,8.530000000000001,33.370000000000005,8
1,6,0,10,27,8.530000000000001,33.370000000000005,8
3,14,30,19,23,8.530000000000001,33.370000000000005,8
3,14,23,19,18,8.530000000000001,33.370000000000005,8
3,14,20,19,10,8.530000000000001,33.370000000000005,8
2,1,18,24,16,13.5,34.980000000000004,9
1,6,0,10,42,8.530000000000001,33.370000000000005,8
1,6,0,10,36,8.530000000000001,33.370000000000005,8
4,8,21,7,21,23.0,57.678500000000035,2
3,14,23,19,-2,8.530000000000001,33.370000000000005,8
3,14,63,19,47,8.530000000000001,33.370000000000005,8
3,14,28,19,32,8.530000000000001,34.980000000000004,8
4,8,15,7,32,23.0,57.678500000000035,2
1,6,0,10,8,8.530000000000001,34.980000000000004,8
1,6,0,10,24,8.530000000000001,34.980000000000004,8
4,8,7,7,6,23.0,57.678500000000035,2
1,6,0,10,18,8.530000000000001,34.980000000000004,8
1,6,0,10,24,8.530000000000001,34.980000000000004,8
1,6,0,10,29,8.530000000000001,34.980000000000004,8
3,14,30,19,26,8.530000000000001,34.980000000000004,8
1,6,0,10,16,8.530000000000001,34.980000000000004,8
3,14,23,19,21,8.530000000000001,34.980000000000004,8
3,14,20,19,25,8.530000000000001,34.980000000000004,8
1,6,0,10,41,8.530000000000001,34.980000000000004,8
1,6,0,10,57,8.530000000000001,34.980000000000004,8
1,6,0,10,16,8.530000000000001,34.980000000000004,8
7,0,59,1,37,17.14,48.96,3
3,14,25,19,15,8.530000000000001,34.980000000000004,8
4,8,26,7,30,23.0,57.678500000000035,2
1,6,0,10,29,8.530000000000001,34.980000000000004,8
4,8,9,7,1,23.0,57.678500000000035,2
3,14,10,19,32,8.530000000000001,34.980000000000004,8
3,14,32,19,28,8.530000000000001,34.980000000000004,8
3,14,18,19,35,8.530000000000001,34.980000000000004,8
1,6,0,10,43,8.530000000000001,34.980000000000004,8
3,15,23,19,53,8.530000000000001,34.980000000000004,8
4,8,24,7,38,23.0,57.678500000000035,2
3,15,36,19,29,8.530000000000001,34.980000000000004,8
3,15,23,19,20,8.530000000000001,34.980000000000004,8
4,8,7,7,27,23.0,57.678500000000035,2
3,15,23,19,25,8.530000000000001,34.980000000000004,8
1,6,0,10,6,8.530000000000001,34.980000000000004,8
1,6,0,10,0,8.530000000000001,34.980000000000004,8
5,0,22,0,24,24.729000000000113,51.03275000000002,1
3,15,18,19,12,8.530000000000001,34.980000000000004,8
4,8,21,7,48,23.0,57.678500000000035,2
3,15,13,19,1,8.530000000000001,34.980000000000004,8
4,8,27,7,31,23.0,57.678500000000035,2
3,15,11,19,0,8.530000000000001,34.980000000000004,8
3,15,13,19,16,8.530000000000001,36.45,8
1,6,0,10,22,8.530000000000001,36.45,8
1,6,0,10,25,8.530000000000001,36.45,8
1,6,0,10,28,8.530000000000001,36.45,8
3,15,34,19,6,8.530000000000001,36.45,8
3,15,13,19,27,8.530000000000001,36.45,8
3,15,42,19,17,8.530000000000001,36.45,8
3,15,17,19,13,8.530000000000001,36.45,8
1,6,0,10,43,8.530000000000001,36.45,8
4,8,16,7,52,23.0,57.678500000000035,2
4,8,5,7,33,23.0,57.678500000000035,2
3,15,63,19,9,8.530000000000001,36.45,8
4,8,31,7,10,23.0,57.678500000000035,2
1,6,0,10,41,9.5,36.45,8
3,15,33,19,41,9.5,36.45,8
1,6,0,10,23,13.5,34.980000000000004,9
4,8,35,7,11,23.0,57.678500000000035,2
1,7,0,10,8,13.5,34.980000000000004,9
1,7,0,11,2,13.5,34.980000000000004,9
3,15,23,19,35,9.5,36.45,8
3,15,17,19,10,9.5,36.45,8
6,1,44,0,0,23.0,57.678500000000035,2
4,8,12,7,30,23.0,57.678500000000035,2
1,7,0,11,12,13.5,34.980000000000004,9
1,7,0,11,33,13.5,34.980000000000004,9
3,15,10,19,4,9.5,36.45,8
2,1,52,24,36,13.5,34.980000000000004,9
4,8,31,7,8,23.0,57.678500000000035,2
1,7,0,11,34,13.5,34.980000000000004,9
4,8,5,7,24,23.0,57.678500000000035,2
1,7,0,11,0,13.5,34.980000000000004,9
3,16,19,19,52,9.5,36.45,8
1,7,0,11,13,13.5,34.980000000000004,9
1,7,0,11,9,13.5,34.980000000000004,9
1,7,0,12,44,13.5,34.980000000000004,9
1,8,0,12,13,13.5,34.980000000000004,9
1,8,0,12,12,13.5,34.980000000000004,9
1,8,0,12,8,13.5,34.980000000000004,9
4,8,14,7,6,23.0,57.678500000000035,2
1,8,0,12,6,13.5,34.980000000000004,9
4,8,8,7,14,23.0,57.678500000000035,2
3,16,28,19,23,9.5,36.45,8
1,8,0,12,27,13.5,34.980000000000004,9
3,16,42,19,12,9.5,36.45,8
3,16,18,19,14,9.5,36.45,8
3,16,19,19,0,9.5,36.45,8
4,8,14,7,6,23.0,57.678500000000035,2
4,8,7,7,8,23.0,57.678500000000035,2
3,16,19,19,0,9.5,36.45,8
3,16,28,19,28,9.5,36.45,8
3,16,34,19,46,9.5,36.45,8
5,0,22,0,22,24.729000000000113,51.03275000000002,1
3,16,10,19,16,9.5,36.45,8
3,16,10,19,33,9.5,36.45,8
5,0,6,0,27,24.729000000000113,51.03275000000002,1
3,16,34,19,20,9.5,36.45,8
4,8,9,7,17,23.0,57.678500000000035,2
4,8,31,7,35,23.0,57.678500000000035,2
3,16,10,19,44,9.5,36.45,8
4,8,45,7,2,23.0,57.678500000000035,2
1,8,0,12,37,13.5,34.980000000000004,9
4,8,24,7,30,23.0,57.678500000000035,2
1,8,0,12,30,13.5,34.980000000000004,9
1,8,0,12,24,13.5,34.980000000000004,9
3,16,25,19,30,9.5,36.45,8
1,8,0,12,7,13.5,34.980000000000004,9
4,8,12,7,38,23.0,57.678500000000035,2
1,8,0,12,9,13.5,34.980000000000004,9
4,8,16,7,43,23.0,57.678500000000035,2
1,8,0,12,26,13.5,34.980000000000004,9
1,8,0,12,14,13.5,34.980000000000004,9
4,8,27,7,24,23.0,57.678500000000035,2
2,1,52,24,0,13.5,34.980000000000004,9
4,8,26,7,44,23.0,57.678500000000035,2
4,8,37,7,12,23.0,57.678500000000035,2
4,8,35,7,55,23.0,57.678500000000035,2
3,16,13,19,31,9.5,36.45,8
1,8,0,12,38,13.5,34.980000000000004,9
4,8,26,7,20,23.0,57.678500000000035,2
4,8,21,7,44,23.0,57.678500000000035,2
3,16,18,19,43,9.5,36.45,8
3,16,11,19,7,9.5,36.45,8
